요양기관명,시도코드명,시군구코드명,좌표(X),좌표(Y),주소,좌표(X)_round,좌표(Y)_round
우리들소아청소년과의원,인천광역시,인천연수구,126.6717929,37.4080079,,126.6718,37.408
우리들소아청소년과의원,강원특별자치도,원주시,127.9500358,37.3474624,,127.95,37.3475
우리들소아청소년과의원,대전광역시,대전유성구,127.3184208,36.3748234,,127.3184,36.3748
우리들소아청소년과의원,전라북도,군산시,126.7152286,35.9623952,,126.7152,35.9624
우리들소아청소년과의원,전라북도,익산시,126.9813341,35.9582736,,126.9813,35.9583
우리들소아청소년과의원,제주특별자치도,제주시,126.4853988,33.4816265,,126.4854,33.4816
우리맘소아청소년과의원,경기도,수원팔달구,127.0033767,37.2789595,,127.0034,37.279
우리미래소아청소년과의원,인천광역시,인천서구,126.6925551,37.6174791,,126.6926,37.6175
우리봄소아청소년과의원,서울특별시,성북구,127.048374,37.6229606,,127.0484,37.623
우리소아과의원,강원특별자치도,춘천시,127.7457743,37.8525787,,127.7458,37.8526
우리소아과의원,충청남도,금산군,127.4891767,36.1061999,,127.4892,36.1062
우리소아과의원,경상남도,창원마산회원구,128.5740991,35.2279261,,128.5741,35.2279
우리소아과의원,인천광역시,인천서구,126.6759332,37.5925635,,126.6759,37.5926
우리소아청소년과의원,서울특별시,강남구,127.1078637,37.4735487,,127.1079,37.4735
우리소아청소년과의원,서울특별시,중랑구,127.0748804,37.5933359,,127.0749,37.5933
우리소아청소년과의원,서울특별시,용산구,126.9552549,37.5383839,,126.9553,37.5384
우리소아청소년과의원,경기도,용인기흥구,127.1078455,37.2506081,,127.1078,37.2506
우리소아청소년과의원,경기도,화성시,127.1290553,37.16554,,127.1291,37.1655
우리소아청소년과의원,경기도,안양만안구,126.9141922,37.4160358,,126.9142,37.416
우리소아청소년과의원,경기도,광주시,127.3254643,37.3565252,,127.3255,37.3565
우리소아청소년과의원,경기도,파주시,126.7478549,37.7140363,,126.7479,37.714
우리소아청소년과의원,경기도,고양덕양구,126.8356424,37.6152314,,126.8356,37.6152
우리소아청소년과의원,경기도,김포시,126.6275368,37.6461192,,126.6275,37.6461
우리소아청소년과의원,인천광역시,인천부평구,126.7222819,37.4942911,,126.7223,37.4943
우리소아청소년과의원,충청북도,청주서원구,127.4683866,36.6311611,,127.4684,36.6312
우리소아청소년과의원,대구광역시,대구수성구,128.6103385,35.8248029,,128.6103,35.8248
우리소아청소년과의원,광주광역시,광주광산구,126.8365298,35.2132801,,126.8365,35.2133
우리소아청소년과의원,전라북도,전주덕진구,127.0608624,35.8363701,,127.0609,35.8364
우리소아청소년과의원,제주특별자치도,제주시,126.4317162,33.4860721,,126.4317,33.4861
우리아동소아청소년과의원,경기도,부천소사구,126.8032622,37.4728398,,126.8033,37.4728
우리아이소아과의원,대구광역시,대구수성구,128.6395144,35.8207946,,128.6395,35.8208
우리아이소아청소년과의원,강원특별자치도,삼척시,129.1645932,37.4441942,,129.1646,37.4442
우리아이소아청소년과의원,강원특별자치도,원주시,127.956006,37.3221526,,127.956,37.3222
우리아이소아청소년과의원,충청북도,청주흥덕구,127.4294998,36.641569,,127.4295,36.6416
우리아이소아청소년과의원,경상남도,사천시,128.0856357,35.0834067,,128.0856,35.0834
우리아이소아청소년과의원,광주광역시,광주동구,126.9293305,35.1299044,,126.9293,35.1299
우리아이소아청소년과의원,경기도,화성시,127.07282,37.2066808,,127.0728,37.2067
우리아이소아치과의원,경기도,파주시,126.7600697,37.7145065,,126.7601,37.7145
우리연합소아청소년과의원,대구광역시,대구달서구,128.5292488,35.7990075,,128.5292,35.799
우리집연합소아청소년과의원,경상북도,경산시,128.7557768,35.812509,,128.7558,35.8125
우소아청소년과의원,서울특별시,동작구,126.9623927,37.5078889,,126.9624,37.5079
우주소아청소년과의원,경기도,화성시,127.0907194,37.1962517,,127.0907,37.1963
운남푸른소아청소년과의원,광주광역시,광주광산구,126.8144225,35.1757987,,126.8144,35.1758
울산연합소아청소년과의원,울산광역시,울산동구,129.4288433,35.4997805,,129.4288,35.4998
웃는아이소아청소년과의원,서울특별시,영등포구,126.9047967,37.510119,,126.9048,37.5101
원소아청소년과의원,경기도,화성시,127.0963837,37.1644988,,127.0964,37.1645
원소아청소년과의원,경기도,안산상록구,126.9051065,37.3116616,,126.9051,37.3117
원주함소아한의원,강원특별자치도,원주시,127.9488807,37.3307458,,127.9489,37.3307
웰봄 소아청소년과의원,경기도,성남분당구,127.0683797,37.3667327,,127.0684,37.3667
웰봄비에프소아청소년과의원,경기도,화성시,126.9690585,37.214537,,126.9691,37.2145
웰봄소아청소년과의원,경기도,용인처인구,127.1870075,37.2328241,,127.187,37.2328
웰소아청소년과의원,경기도,남양주시,127.2370808,37.6428401,,127.2371,37.6428
웰소아청소년과의원,충청남도,천안서북구,127.1188787,36.8236078,,127.1189,36.8236
웰소아청소년과이비인후과의원,부산광역시,부산북구,129.0347716,35.2144302,,129.0348,35.2144
웰키즈소아청소년과의원,충청남도,아산시,127.0938704,36.7788849,,127.0939,36.7789
웰키즈소아청소년과의원,세종시,세종시,127.2489104,36.5113767,,127.2489,36.5114
웰키즈소아청소년과의원,대구광역시,대구달서구,128.5267877,35.8245753,,128.5268,35.8246
위드맘소아청소년과의원,경기도,광명시,126.883396,37.4472869,,126.8834,37.4473
위드미메디컬소아청소년과의원,경기도,남양주시,127.1705096,37.6080906,,127.1705,37.6081
위드소아청소년과의원,서울특별시,강동구,127.1276263,37.5511455,,127.1276,37.5511
위드소아청소년과의원,전라북도,군산시,126.716078,35.961016,,126.7161,35.961
위드아이소아청소년과의원,경기도,수원영통구,127.0568585,37.2875826,,127.0569,37.2876
위드유소아청소년과의원,경기도,남양주시,127.1568302,37.6084434,,127.1568,37.6084
위드유소아청소년과의원,광주광역시,광주북구,126.8731658,35.2120499,,126.8732,35.212
위드준소아청소년과의원,경기도,용인수지구,127.1098259,37.3253071,,127.1098,37.3253
위례도담소아청소년과의원,경기도,하남시,127.1580961,37.4876845,,127.1581,37.4877
위례밝은아이소아청소년과의원,경기도,성남수정구,127.142955,37.4717472,,127.143,37.4717
위례서울소아청소년과의원,경기도,성남수정구,127.1497392,37.4731133,,127.1497,37.4731
위례소소아청소년과의원,서울특별시,송파구,127.1422043,37.4817473,,127.1422,37.4817
위소아청소년과의원,경기도,성남중원구,127.1274031,37.4171197,,127.1274,37.4171
위소아청소년과의원,경기도,광주시,127.2586852,37.409396,,127.2587,37.4094
위소아청소년과의원,제주특별자치도,제주시,126.4756076,33.4889256,,126.4756,33.4889
위시티소아청소년과의원,경기도,고양일산동구,126.8119693,37.6832616,,126.812,37.6833
위키소아청소년과의원,서울특별시,송파구,127.1429237,37.4812025,,127.1429,37.4812
유경희소아청소년과의원,부산광역시,부산연제구,129.0853434,35.1858411,,129.0853,35.1858
유니스소아청소년과의원,경기도,김포시,126.667992,37.6441798,,126.668,37.6442
유니아이소아청소년과의원,충청남도,당진시,126.6930076,36.9014863,,126.693,36.9015
유니연합소아청소년과의원,충청남도,서산시,126.4596283,36.7813668,,126.4596,36.7814
유니플러스 소아청소년과의원,충청남도,홍성군,126.6752666,36.648645,,126.6753,36.6486
유소아과의원,경기도,안산단원구,126.7994407,37.3286166,,126.7994,37.3286
유소아과의원,제주특별자치도,서귀포시,126.5603791,33.2528292,,126.5604,33.2528
유소아청소년과의원,서울특별시,강서구,126.8530251,37.5626288,,126.853,37.5626
유소아청소년과의원,경기도,광명시,126.8837295,37.4201708,,126.8837,37.4202
유소아청소년과의원,강원특별자치도,횡성군,127.9862967,37.4911482,,127.9863,37.4911
유소아청소년과의원,대전광역시,대전서구,127.3654088,36.3059268,,127.3654,36.3059
유소아청소년과의원,세종시,세종시,127.247577,36.5026384,,127.2476,36.5026
유소아청소년과의원,경상남도,창원진해구,128.8081026,35.1015192,,128.8081,35.1015
유앤박소아과의원,인천광역시,인천서구,126.6726489,37.5029771,,126.6726,37.503
유앤밸런스소아청소년과의원,부산광역시,부산해운대구,129.174951,35.1719523,,129.175,35.172
유영미서울소아청소년과의원,서울특별시,관악구,126.9539617,37.4833948,,126.954,37.4834
유키즈소아청소년과의원,경기도,평택시,127.0889023,37.0171554,,127.0889,37.0172
유튼튼소아청소년과의원,경상북도,포항남구,129.4024885,35.9675491,,129.4025,35.9675
유희범소아과의원,경기도,안성시,127.2678542,37.0076411,,127.2679,37.0076
윤기영소아청소년과의원,서울특별시,동작구,126.924863,37.5087132,,126.9249,37.5087
윤기현소아청소년과의원,경상남도,김해시,128.88397,35.2273153,,128.884,35.2273
윤명희소아과의원,서울특별시,송파구,127.1310632,37.5157277,,127.1311,37.5157
윤민소아청소년과의원,서울특별시,영등포구,126.9024697,37.5069483,,126.9025,37.5069
윤빛소아청소년과의원,세종시,세종시,127.2644917,36.5285836,,127.2645,36.5286
윤상경소아청소년과의원,부산광역시,부산사상구,128.9913221,35.1857097,,128.9913,35.1857
윤소아과의원,서울특별시,은평구,126.9157536,37.6198328,,126.9158,37.6198
윤소아과의원,경기도,안성시,127.2664684,37.0080068,,127.2665,37.008
윤소아청소년과의원,경기도,용인기흥구,127.1183047,37.2552233,,127.1183,37.2552
윤소아청소년과의원,경상남도,양산시,129.1722189,35.4154755,,129.1722,35.4155
윤앤최소아청소년과의원,서울특별시,강남구,127.1012408,37.4657595,,127.1012,37.4658
윤영소아청소년과의원,부산광역시,부산연제구,129.1073475,35.1805536,,129.1073,35.1806
윤호소아과의원,경기도,성남분당구,127.140177,37.3720189,,127.1402,37.372
윤호주소아청소년과의원,경기도,수원권선구,127.0124113,37.2596991,,127.0124,37.2597
윤화준소아청소년과의원,강원특별자치도,춘천시,127.7441194,37.8512402,,127.7441,37.8512
율하봄소아청소년과의원,경상남도,김해시,128.8241202,35.1718753,,128.8241,35.1719
율하연합소아청소년과의원,대구광역시,대구동구,128.6937409,35.8632576,,128.6937,35.8633
은샘연합소아청소년과의원,대구광역시,대구달서구,128.5449665,35.8219617,,128.545,35.822
은소아청소년과의원,전라북도,전주덕진구,127.1274618,35.8670452,,127.1275,35.867
은종대소아과의원,대구광역시,대구수성구,128.6146453,35.8546621,,128.6146,35.8547
은평센트럴소아청소년과의원,서울특별시,은평구,126.9179003,37.6375366,,126.9179,37.6375
은평연세소아청소년과의원,서울특별시,은평구,126.9226206,37.6190598,,126.9226,37.6191
은평함소아한의원,서울특별시,은평구,126.9190816,37.6386516,,126.9191,37.6387
은혜소아청소년과의원,서울특별시,강서구,126.8383701,37.534248,,126.8384,37.5342
은혜소아청소년과의원,서울특별시,은평구,126.9248783,37.6081611,,126.9249,37.6082
은혜소아청소년과의원,경기도,양주시,127.0992793,37.8148751,,127.0993,37.8149
은혜소아청소년과의원,인천광역시,인천부평구,126.7424966,37.5217044,,126.7425,37.5217
을지소아청소년과병원,대전광역시,대전대덕구,127.436092,36.3676172,,127.4361,36.3676
을지소아청소년과의원,대전광역시,대전중구,127.4096161,36.3378398,,127.4096,36.3378
의료법인 한미의료재단 김숙자소아청소년병원,충청북도,청주흥덕구,127.4754639,36.6440216,,127.4755,36.644
의왕연세 소아청소년과의원,경기도,의왕시,126.9531263,37.3208806,,126.9531,37.3209
이&훈소아청소년과의원,경상남도,김해시,128.8675573,35.2600467,,128.8676,35.26
이강소아과의원,경기도,동두천시,127.055982,37.9027177,,127.056,37.9027
이강우소아청소년과의원,울산광역시,울산북구,129.351604,35.6533025,,129.3516,35.6533
이건영소아청소년과의원,전라남도,여수시,127.7303013,34.7406994,,127.7303,34.7407
이경미소아청소년과의원,전라북도,전주덕진구,127.127701,35.8741097,,127.1277,35.8741
이경민소아과의원,울산광역시,울산남구,129.3032161,35.5384609,,129.3032,35.5385
이경민소아청소년과의원,대전광역시,대전서구,127.3776267,36.3486737,,127.3776,36.3487
이경은소아청소년과의원,충청북도,청주청원구,127.4818992,36.6656028,,127.4819,36.6656
이계자소아청소년과의원,서울특별시,도봉구,127.0275081,37.6613238,,127.0275,37.6613
이광도소아과의원,대구광역시,대구수성구,128.6311166,35.8403956,,128.6311,35.8404
이광래소아과의원,충청북도,청주서원구,127.4933268,36.6108653,,127.4933,36.6109
이광옥소아청소년과의원,경기도,평택시,126.9194166,36.9790824,,126.9194,36.9791
이규영소아청소년과의원,충청북도,청주상당구,127.5076359,36.6092189,,127.5076,36.6092
이금자소아과의원,서울특별시,은평구,126.9103761,37.5992415,,126.9104,37.5992
이덕웅소아청소년과의원,광주광역시,광주남구,126.9032021,35.1428147,,126.9032,35.1428
이도조은소아치과의원,제주특별자치도,제주시,126.5321722,33.4868751,,126.5322,33.4869
이동규소아과의원,전라남도,화순군,126.9927903,35.0635195,,126.9928,35.0635
이동일소아청소년과의원,경상남도,양산시,129.0136497,35.3293035,,129.0136,35.3293
